ID,filename,band_abbrev,abbrev_type,date_format,date_parsed,mics_etc
566110.html,PJ 2016-07-08-01.flac,pj,canonical,yyyy-mm-dd,2016-07-08 00:00:00,-01
566111.html,Spirit-1970-04-12-tr-01.flac,spirit,assigned,yyyy-mm-dd,1970-04-12 00:00:00,-tr-01
566114.html,"Mavis Staples - June 25, 2016 - t01.flac",mavis staples,assigned,otros,,
566116.html,2016-07-08 101.flac,,blank,yyyy-mm-dd,2016-07-08 00:00:00, 101
566118.html,01-Somebody's Knocking.flac,,blank,otros,,
566119.html,01-The Passenger-Iggy Pop-Isle of Wight 2016.flac,iggy pop,assigned,otros,,
566120.html,10-Sunday Bloody Sunday.flac,,blank,otros,,
566121.html,01-Somebody's Knocking.flac,,blank,otros,,
566123.html,10 - Set The House Ablaze.flac,,blank,otros,,
566124.html,12. Precious.flac,,blank,otros,,
566127.html,The Jam Bolingbrook Mar 7 1980 16.flac,the jam,assigned,otros,,
566128.html,IronMaiden2016-06-08t01.flac,ironmaiden,assigned,yyyy-mm-dd,2016-06-08 00:00:00,t01
566129.html,godoys2016-07-07.track05.flac,godoys,assigned,yyyy-mm-dd,2016-07-07 00:00:00,.track05
566130.html,21 Fireworks Medley (Orchestra Only).flac,,blank,otros,,
566132.html,EC 070616 201.flac,ec,assigned,otros,,
566134.html,14. Precious.flac,,blank,otros,,
566136.html,Karma To Burn_Denver CO 2016-05-28_09_Thirty-Two.flac,karma to burn,assigned,yyyy-mm-dd,2016-05-28 00:00:00,_09_Thirty-Two
566140.html,11 Ain't I Woman.flac,,blank,otros,,
566141.html,Xylaroo 2016-07-09.mp2,xylaroo,assigned,yyyy-mm-dd,2016-07-09 00:00:00,
566142.html,01  After The Gold Rush.flac,,blank,otros,,
566144.html,The_Jam_The_Tube_19821105_16bit01.flac,the jam,assigned,yy-mm-dd,1982-11-05 00:00:00,_16bit01
566145.html,dirty_three_2016-07-05_02.flac,dirty_three,assigned,yyyy-mm-dd,2016-07-05 00:00:00,_02
566146.html,melvins_2016-06-19_01.flac,melvins,assigned,yyyy-mm-dd,2016-06-19 00:00:00,_01
566147.html,2015-09-11 Drinks Brighton01.flac,,blank,yyyy-mm-dd,2015-09-11 00:00:00, Drinks Brighton01
566148.html,jj_121106_berlin_16_tr01.flac,jj,canonical,otros,,
566150.html,Waterboys Weert 20160709 01.flac,waterboys,assigned,yy-mm-dd,2016-07-09 00:00:00, 01
566151.html,17. Private Hell.flac,,blank,otros,,
566152.html,01-Somebody's Knocking.flac,,blank,otros,,
566153.html,PoWoW 2016-03-05 Okeechobee 01 Intro with Akim Funk Buddha.flac,powow,assigned,yyyy-mm-dd,2016-03-05 00:00:00, Okeechobee 01 Intro with Akim Funk Buddha
566154.html,001 White Horse Gyspy Sally's.flac,,blank,otros,,
566155.html,The Jam Ritz NY 1981-05-26T10.flac,the jam,assigned,yyyy-mm-dd,1981-05-26 00:00:00,T10
566156.html,10 Sunday Bloody Sunday.flac,,blank,otros,,
566157.html,The_Jam_Southampton_24Nov79_Tr15.flac,the jam,assigned,otros,,
566159.html,Mudcrutch - 01 Shady Grove.flac,mudcrutch,assigned,otros,,
566160.html,01 Reigen seliger Geister.mp3,,blank,otros,,
566161.html,01-Low Spark Of High-Heeled Boys.flac,,blank,otros,,
566163.html,01 Believing.mp3,,blank,otros,,
566164.html,01 Gush.flac,,blank,otros,,
566169.html,01 - Punk Rock And Roll.flac,,blank,otros,,
566170.html,MP 01 1.flac,mp,maybeband,otros,,
566175.html,Fay Hield 01.flac,fay hield,assigned,otros,,
566176.html,damo20160710T01.flac,damo,assigned,yy-mm-dd,2016-07-10 00:00:00,T01
566178.html,unbenannt-00.flac,unbenannt,assigned,otros,,
566179.html,gh - 2016-07-08-01.flac,gh,maybeband,yyyy-mm-dd,2016-07-08 00:00:00,-01
566180.html,cp2012-10-25d01t24.flac,cp,notband,yyyy-mm-dd,2012-10-25 00:00:00,d01t24
566183.html,ozric1984-06-21-d1t01.flac,ozric,assigned,yyyy-mm-dd,1984-06-21 00:00:00,-d1t01
566184.html,"New Order - 2017-07-09 Manchester, England15.flac",new order,assigned,yyyy-mm-dd,2017-07-09 00:00:00," Manchester, England15"
566186.html,Bethany and Rufus Roots 2009-07-04 Bremen-1.flac,bethany and rufus roots,assigned,yyyy-mm-dd,2009-07-04 00:00:00, Bremen-1
566187.html,"01 - Dames, Booze, Chains &amp; Boots.flac",,blank,otros,,
566188.html,damo20160709T01.flac,damo,assigned,yy-mm-dd,2016-07-09 00:00:00,T01
566190.html,DaCaptainTrips 2016-07-02_t01.flac,dacaptaintrips,assigned,yyyy-mm-dd,2016-07-02 00:00:00,_t01
566193.html,1 - Radio Intro.mp2,,blank,otros,,
566194.html,10 Sometimes.flac,,blank,otros,,
566195.html,"01 Nice, Nice, Very Nice.flac",,blank,otros,,
566198.html,Monolord 2016-05-28_t01.flac,monolord,assigned,yyyy-mm-dd,2016-05-28 00:00:00,_t01
566199.html,Lola Colt 2016-07-08t01.flac,lola colt,assigned,yyyy-mm-dd,2016-07-08 00:00:00,t01
566201.html,Bat For Lashes 2016-07-04t01.mp2,bat for lashes,assigned,yyyy-mm-dd,2016-07-04 00:00:00,t01
566203.html,01 The Magic Breeze.flac,,blank,otros,,
566206.html,Gnash 2016-06-21t01.mp2,gnash,assigned,yyyy-mm-dd,2016-06-21 00:00:00,t01
566207.html,d1t01.flac,d,notband,otros,,
566208.html,Danish Radio Big Band - K&Atilde;&para;lner Funkhaus 1972_01.flac,danish radio big band,assigned,otros,,
566210.html,jaTRAB201618.flac,jatrab,assigned,otros,,
566211.html,15 Girls Just Wanna Have Fun.flac,,blank,otros,,
566212.html,damo20160709T01.flac,damo,assigned,yy-mm-dd,2016-07-09 00:00:00,T01
566213.html,01-Somebody's Knocking.flac,,blank,otros,,
566214.html,01. Fashion (David Bowie Taped Intro 1).flac,,blank,otros,,
566215.html,"Adams, Greg - 01 Little Black Dress.flac","adams, greg",assigned,otros,,
566216.html,Entombed2005-06-04t01.flac,entombed,assigned,yyyy-mm-dd,2005-06-04 00:00:00,t01
566217.html,Robert Plant 2016-03-04 Okeechobee 01 intro.flac,robert plant,assigned,yyyy-mm-dd,2016-03-04 00:00:00, Okeechobee 01 intro
566219.html,PDP_LoungeAx_Feb17-1990_D6_909_T01.flac,pdp,assigned,otros,,
566220.html,Laura Mvula 2016-06-21t01.mp2,laura mvula,assigned,yyyy-mm-dd,2016-06-21 00:00:00,t01
566222.html,jwalsh19880629.01.welcome to the club.flac,jwalsh,assigned,yy-mm-dd,1988-06-29 00:00:00,.01.welcome to the club
566223.html,880709_07.flac,,blank,otros,,
566224.html,01 Double Trouble Two.flac,,blank,otros,,
566230.html,Johnny Moped 2016-07-04t01.mp2,johnny moped,assigned,yyyy-mm-dd,2016-07-04 00:00:00,t01
566231.html,The_Jam_New_York_19800229_16bit01.flac,the jam,assigned,yy-mm-dd,1980-02-29 00:00:00,_16bit01
566233.html,"Neil Young 1989-08-27 Syracuse, NY07.flac",neil young,assigned,yyyy-mm-dd,1989-08-27 00:00:00," Syracuse, NY07"
566234.html,Jam- Poole 18 Nov 79_15.flac,jam,assigned,yy-mm-dd,2007-11-18 00:00:00,9_15
566235.html,01 Under My Wheels.flac,,blank,otros,,
566237.html,Grace Potter 2016-03-04 Okeechobee 01 Hot to the Touch.flac,grace potter,assigned,yyyy-mm-dd,2016-03-04 00:00:00, Okeechobee 01 Hot to the Touch
566238.html,01 - Ramones - 1997-11-25 - Howard Stern Interview.flac,ramones,assigned,otros,,
566240.html,Anohni 2016-07-06t01.mp2,anohni,assigned,yyyy-mm-dd,2016-07-06 00:00:00,t01
566241.html,Brownout 2016-03-04 Okeechobee 01 Black Sabbath.flac,brownout,assigned,yyyy-mm-dd,2016-03-04 00:00:00, Okeechobee 01 Black Sabbath
566242.html,AM2015-10-29 d01t01.flac,am,notband,yyyy-mm-dd,2015-10-29 00:00:00, d01t01
566243.html,AM2015-10-31 d01t01.flac,am,notband,yyyy-mm-dd,2015-10-31 00:00:00, d01t01
566245.html,Cirotti and Molnar 2016-05-09 Bremen-1.flac,cirotti and molnar,assigned,yyyy-mm-dd,2016-05-09 00:00:00, Bremen-1
566246.html,Kinky Friedman 2016-05-09 Bremen-01.flac,kinky friedman,assigned,yyyy-mm-dd,2016-05-09 00:00:00, Bremen-01
566247.html,01-Gin House.flac,,blank,otros,,
566249.html,phosphorescent2005-10-27t01.flac,phosphorescent,assigned,yyyy-mm-dd,2005-10-27 00:00:00,t01
566250.html,32 Fun House.flac,,blank,otros,,
566252.html,Casting Crowns Royals Stadium Kansas City Missouri July 9th 201601.flac,casting crowns,assigned,yy-mm-dd,2016-09-01 00:00:00,01
566255.html,Ween 2016-03-06 Okeechobee 01 Buckingham Green.flac,ween,canonical,yyyy-mm-dd,2016-03-06 00:00:00, Okeechobee 01 Buckingham Green
566256.html,sundays-1993-02-25-t01.flac,sundays,assigned,yyyy-mm-dd,1993-02-25 00:00:00,-t01
566257.html,01 Sacrifice.flac,,blank,otros,,
566258.html,Hall and Oates 2016-03-04 Okeechobee 01 intro instrumental.flac,hall and oates,assigned,yyyy-mm-dd,2016-03-04 00:00:00, Okeechobee 01 intro instrumental
566259.html,DebashishBhattacharya2016-03-20t01.flac,debashishbhattacharya,assigned,yyyy-mm-dd,2016-03-20 00:00:00,t01
566261.html,01 ScythiaSoundcheck.flac,scythia,assigned,otros,,
566262.html,01 Hypnagog.flac,,blank,otros,,
566264.html,"Paul McCartney - July 10, 2016 - t01.flac",paul mccartney,assigned,yy-mm-dd,2016-10-01 00:00:00, - t01
566266.html,01 ode to satie 11-24.flac,,blank,otros,,
566267.html,31 Forever - One Reporter's Opinion.flac,,blank,otros,,
566269.html,SangeetMishraBobbySingh2016-06-19s1t01.flac,sangeetmishrabobbysingh,assigned,yyyy-mm-dd,2016-06-19 00:00:00,s1t01
566270.html,1. First Set.flac,,blank,otros,,
566271.html,01 - Saturday's Kids.flac,,blank,otros,,
566272.html,01. Winning Streak.flac,,blank,otros,,
566274.html,1- Second Ballad.flac,,blank,otros,,
566277.html,"Primus 1993-07-12 Waterloo Village, Stanhope, NJ12.flac",primus,assigned,yyyy-mm-dd,1993-07-12 00:00:00," Waterloo Village, Stanhope, NJ12"
566278.html,"Dizzy Mizz Lizzy (Roskilde, 07-02-2016)_10.flac",dizzy mizz lizzy,assigned,yy-mm-dd,2020-07-02 00:00:00,16)_10
566279.html,Mantar 2016-05-27_t01.flac,mantar,assigned,yyyy-mm-dd,2016-05-27 00:00:00,_t01
566280.html,01 ThunderstoneSoundcheck.flac,thunderstone,assigned,otros,,
566287.html,01 Reanimated Sacrifice.flac,,blank,otros,,
566288.html,gurf.morlix-2013-12-14_remaster_tr.01.flac,gurf.morlix,assigned,yyyy-mm-dd,2013-12-14 00:00:00,_remaster_tr.01
566291.html,01 Calling Elvis.flac,,blank,otros,,
566294.html,01 Wayne Shorter Quartet Budapest 11-04-2016 medley I.flac,wayne shorter quartet,assigned,otros,,
566296.html,6 Femme Fatale.flac,,blank,otros,,
566297.html,Megadeth2005-06-04d1t01.flac,megadeth,assigned,yyyy-mm-dd,2005-06-04 00:00:00,d1t01
566298.html,01 Don't Cry no Tears.flac,,blank,otros,,
566310.html,09 - Lip Gloss And Black.flac,,blank,otros,,
566312.html,01  After The Gold Rush.flac,,blank,otros,,
566313.html,01 Man Against Machine.flac,,blank,otros,,
566314.html,loverevisited2016-06-30-t01.flac,loverevisited,assigned,yyyy-mm-dd,2016-06-30 00:00:00,-t01
566316.html,Adrian Belew Power Trio - 2014 10 31 Cleveland OH USA - 20 Adrian Belew Speaking &amp; Chatter.flac,adrian belew power trio,assigned,yy-mm-dd,2014-10-01 00:00:00,31 Cleveland OH USA - 20 Adrian Belew Speaking &amp; Chatter
566317.html,1-01 Rainy Day Women #12 &amp; 35.flac,,blank,otros,,
566319.html,creeper2016-06-04at831t01.flac,creeper,assigned,yyyy-mm-dd,2016-06-04 00:00:00,at831t01
566320.html,TTBB01.flac,ttbb,maybeband,otros,,
566321.html,DZ 20160708 01 stage entrance-instrumental.flac,dz,assigned,yy-mm-dd,2016-07-08 00:00:00, 01 stage entrance-instrumental
566324.html,01 - Black Sabbath.flac,black sabbath,assigned,otros,,
566326.html,pearljam2016-07-09_AT822t-32.flac,pearljam,assigned,yyyy-mm-dd,2016-07-09 00:00:00,_AT822t-32
566327.html,RasaDuende2015-07-02s1t01.flac,rasaduende,assigned,yyyy-mm-dd,2015-07-02 00:00:00,s1t01
566328.html,BobbySingh2014-02-23s1t01.flac,bobbysingh,assigned,yyyy-mm-dd,2014-02-23 00:00:00,s1t01
566329.html,Ministry_Riviera_10-3-1988_D3_D3Mic_T01.flac,ministry,assigned,otros,,
566331.html,jj_121106_berlin_16_tr01.flac,jj,canonical,otros,,
566334.html,jj2012-10-31t01.flac,jj,canonical,yyyy-mm-dd,2012-10-31 00:00:00,t01
566335.html,01 Mr. Soul.flac,,blank,otros,,
566336.html,BobbySingh2014-10-12t01.flac,bobbysingh,assigned,yyyy-mm-dd,2014-10-12 00:00:00,t01
566340.html,03 Dopesmoker.flac,,blank,otros,,
566341.html,01- Wild Night.flac,,blank,otros,,
566343.html,01-the boys are back.flac,,blank,otros,,
566348.html,"Caldwell, Bobby - 01 All Or Nothing At All.flac","caldwell, bobby",assigned,otros,,
566349.html,TonerLow 2014-06-13_t01.flac,tonerlow,assigned,yyyy-mm-dd,2014-06-13 00:00:00,_t01
566350.html,01 Ten secret doors 1.mp3,,blank,otros,,
566351.html,01 Leaping Dance (excerpt).mp3,,blank,otros,,
566352.html,01 Outrenoir.mp3,,blank,otros,,
566359.html,EisbrecherLoreley20160611_tr01.flac,eisbrecher,assigned,yy-mm-dd,2016-06-11 00:00:00,_tr01
566360.html,Ravi_Shankar-1998-02-03-Tokyo-tr01-tuning.flac,ravi_shankar,assigned,yyyy-mm-dd,1998-02-03 00:00:00,-Tokyo-tr01-tuning
566362.html,01 - Impaled Intro.flac,,blank,otros,,
566364.html,Suite In C.flac,suite in c,notband,otros,,
566365.html,01  The Sun Roars Into View.flac,,blank,otros,,
566366.html,bd2016-07-05t01.flac,bd,assigned,yyyy-mm-dd,2016-07-05 00:00:00,t01
566367.html,01 - Overture.flac,,blank,otros,,
566369.html,208-Light of Day.flac,,blank,otros,,
566370.html,"RAMONES 1996-07-13 SYRACUSE, NY-01.flac",ramones,assigned,yyyy-mm-dd,1996-07-13 00:00:00," SYRACUSE, NY-01"
566371.html,01-Black Sabbath.flac,black sabbath,assigned,otros,,
566373.html,"RAMONES 1994-05-14 BUENOS AIRES, ARGENTINA-01.flac",ramones,assigned,yyyy-mm-dd,1994-05-14 00:00:00," BUENOS AIRES, ARGENTINA-01"
566374.html,2001-07-12 tr20.flac,,blank,yyyy-mm-dd,2001-07-12 00:00:00, tr20
566375.html,2016-07-09  Barry Melton &amp; The Green Ray Sol Party 2016 Track 01.flac,barry melton &amp; the green ray,assigned,yyyy-mm-dd,2016-07-09 00:00:00,  Barry Melton &amp; The Green Ray Sol Party 2016 Track 01
566377.html,Marque 01.flac,marque,assigned,otros,,
566378.html,heart2016-07-02__01.flac,heart,assigned,yyyy-mm-dd,2016-07-02 00:00:00,__01
566380.html,UnisonicLoreley20160611_tr01.flac,unisonic,assigned,yy-mm-dd,2016-06-11 00:00:00,_tr01
566381.html,HarryManx2014-08-01s1t01.flac,harrymanx,assigned,yyyy-mm-dd,2014-08-01 00:00:00,s1t01
566383.html,AnindyaBanerjeeBobbySingh2014-03-16s1t01.flac,anindyabanerjeebobbysingh,maybeband,yyyy-mm-dd,2014-03-16 00:00:00,s1t01
566388.html,gd84-07-13s1t01.flac,gd,canonical,yy-mm-dd,1984-07-13 00:00:00,s1t01
566392.html,Wagner - 01 - Das Rheingold Part 1.flac,wagner,assigned,otros,,
566393.html,01-min skuld till dig.flac,,blank,otros,,
566395.html,01- The Bitch is Back.flac,,blank,otros,,
566396.html,hazmat.modine-2016-07-12_tr.101.flac,hazmat.modine,assigned,yyyy-mm-dd,2016-07-12 00:00:00,_tr.101
566398.html,02 Five Long Years.flac,,blank,otros,,
566401.html,CometControl 2015-01-23_t01.flac,cometcontrol,assigned,yyyy-mm-dd,2015-01-23 00:00:00,_t01
566402.html,Humble Pie 1972-08-22 96khz24b t01.flac,humble pie,assigned,yyyy-mm-dd,1972-08-22 00:00:00, 96khz24b t01
566403.html,Humble Pie 1972-08-22 44khz16b t01.flac,humble pie,assigned,yyyy-mm-dd,1972-08-22 00:00:00, 44khz16b t01
566404.html,jim mccarthy - 1992-08-12 - copenhagen - t01.flac,jim mccarthy,assigned,yyyy-mm-dd,1992-08-12 00:00:00, - copenhagen - t01
566407.html,EOC &amp; Friends - 2011-03-17-01.flac,eoc &amp; friends,assigned,yyyy-mm-dd,2011-03-17 00:00:00,-01
566409.html,TheClash_1980-05-24_AUD_ANA1_t01.flac,theclash,assigned,yyyy-mm-dd,1980-05-24 00:00:00,_AUD_ANA1_t01
566410.html,TheClash_1984-01-21_AUD_ANA1_t01.flac,theclash,assigned,yyyy-mm-dd,1984-01-21 00:00:00,_AUD_ANA1_t01
566411.html,TheClash_1984-03-17_AUD_ANA1_t01.flac,theclash,assigned,yyyy-mm-dd,1984-03-17 00:00:00,_AUD_ANA1_t01
566412.html,TheClash_1984-12-06_AUD_ANA1_t01.flac,theclash,assigned,yyyy-mm-dd,1984-12-06 00:00:00,_AUD_ANA1_t01
566413.html,01 Celtic Swing.flac,,blank,otros,,
566414.html,TheClash_1984-12-07_AUD_ANA1_t01.flac,theclash,assigned,yyyy-mm-dd,1984-12-07 00:00:00,_AUD_ANA1_t01
566415.html,01-Holy Dogs.flac,,blank,otros,,
566417.html,01 interiors 13-38.flac,,blank,otros,,
566420.html,01 Eye Flys.flac,,blank,otros,,
566421.html,Fame_1 04.flac,fame,assigned,otros,,
566422.html,01. No Fun.flac,,blank,otros,,
566423.html,AvantasiaLoreley20160611_tr01.flac,avantasia,assigned,yy-mm-dd,2016-06-11 00:00:00,_tr01
566424.html,04 Mysterious Ways (feat. Sexual Healing).flac,,blank,otros,,
566426.html,04 Lost To Smoke.flac,,blank,otros,,
566427.html,08-the butterfly collector.flac,,blank,otros,,
566428.html,17-down in the tubestation at midnight.flac,,blank,otros,,
566429.html,Grim-2003-11-23-tr01.flac,grim,assigned,yyyy-mm-dd,2003-11-23 00:00:00,-tr01
566430.html,Santana2016-07-03t01.flac,santana,assigned,yyyy-mm-dd,2016-07-03 00:00:00,t01
566431.html,mavis2016-07-05t01.flac,mavis,assigned,yyyy-mm-dd,2016-07-05 00:00:00,t01
566434.html,1-Presentation.flac,,blank,otros,,
566436.html,204 Mary's Place.flac,,blank,otros,,
566438.html,Hawkwind-20070624_disc1track01.flac,hawkwind,assigned,yy-mm-dd,2007-06-24 00:00:00,_disc1track01
566439.html,HW - TOADS PLACE MATRIX  _01.flac,hw,maybeband,otros,,
566441.html,11 The Beautiful People.flac,,blank,otros,,
566445.html,101 - 3 Stooges Intro.shn,,blank,otros,,
566448.html,13 Poisoned Seed.flac,,blank,otros,,
566449.html,19 Spit It Out.flac,,blank,otros,,
566451.html,101 Hot Tamale Baby.flac,,blank,otros,,
566452.html,01 - Voices Inside My Head.flac,,blank,otros,,
566455.html,bobdylan2016-07-13set1t06.flac,bobdylan,assigned,yyyy-mm-dd,2016-07-13 00:00:00,set1t06
566458.html,mavisstaples2016-07-13t04.flac,mavisstaples,assigned,yyyy-mm-dd,2016-07-13 00:00:00,t04
566461.html,bobdylan2016-07-13set1t06.flac,bobdylan,assigned,yyyy-mm-dd,2016-07-13 00:00:00,set1t06
566462.html,mavisstaples2016-07-13t04.flac,mavisstaples,assigned,yyyy-mm-dd,2016-07-13 00:00:00,t04
566463.html,gd84-07-14s1t01.flac,gd,canonical,yy-mm-dd,1984-07-14 00:00:00,s1t01
566464.html,01 The Awakening.flac,,blank,otros,,
566465.html,Wagner - 01 - Die Walkure Act 1.flac,wagner,assigned,otros,,
566466.html,Hawkwind-19951028_d1 - Track01.flac,hawkwind,assigned,yy-mm-dd,1995-10-28 00:00:00,_d1 - Track01
566467.html,mccartney2016-07-13.mk6.edtyre.t01.flac,mccartney,assigned,yyyy-mm-dd,2016-07-13 00:00:00,.mk6.edtyre.t01
566477.html,15 - Scream In The Night.flac,,blank,otros,,
566480.html,01 - Way Out Weather.flac,,blank,otros,,
566481.html,01. commentary.flac,,blank,otros,,
566483.html,01 - The Man I Love.flac,,blank,otros,,
566485.html,01 dori theme 06-35.flac,dori,maybeband,otros,,
566488.html,101 vh 5-7-08 You really Got Me.flac,vh,maybeband,otros,,
566492.html,"Lee, Albert - 01 Unknown.flac","lee, albert",assigned,otros,,
566493.html,01. Track one.flac,,blank,otros,,
566494.html,01. Track one.flac,,blank,otros,,
566497.html,08 hey that_s no way to say goodbye.flac,,blank,otros,,
566498.html,01 - Follow Me Through_2.flac,,blank,otros,,
566499.html,14 Encore.flac,,blank,otros,,
566501.html,05 - Marys Place.flac,,blank,otros,,
566505.html,slayer2002-09-05t01.flac,slayer,assigned,yyyy-mm-dd,2002-09-05 00:00:00,t01
566506.html,TheJayhawks-2016-07-Track01.flac,thejayhawks,assigned,otros,,
566508.html,01 - April in Paris.mp2,,blank,otros,,
566511.html,Standing O-Tenacious D-2003-12-20-tr01-intro.flac,tenacious d,assigned,yyyy-mm-dd,2003-12-20 00:00:00,-tr01-intro
566513.html,bd2016-06-29t01.flac,bd,assigned,yyyy-mm-dd,2016-06-29 00:00:00,t01
566514.html,Tenacious_D-2004-06-06-tr01-Flash.flac,tenacious_d,assigned,yyyy-mm-dd,2004-06-06 00:00:00,-tr01-Flash
566516.html,heart2016-07-02__01.flac,heart,assigned,yyyy-mm-dd,2016-07-02 00:00:00,__01
566517.html,tobylightman2016-07-07.mk6.edtyre.t01.flac,tobylightman,assigned,yyyy-mm-dd,2016-07-07 00:00:00,.mk6.edtyre.t01
566518.html,"Primus 1993-07-13 Waterloo Village, Stanhope, NJ12.flac",primus,assigned,yyyy-mm-dd,1993-07-13 00:00:00," Waterloo Village, Stanhope, NJ12"
566522.html,"Prong 1991-12-13 Fastlane II, Asbury Park, NJ11.flac",prong,assigned,yyyy-mm-dd,1991-12-13 00:00:00," Fastlane II, Asbury Park, NJ11"
566524.html,00 - [Soundcheck].flac,,blank,otros,,
566525.html,02 - 01-Stratovarius.flac,,blank,otros,,
566526.html,Jam_Apollo_1978111301.flac,jam,assigned,yy-mm-dd,1978-11-13 00:00:00,01
566530.html,ttb16-07-13t-01.flac,ttb,maybeband,yy-mm-dd,2013-07-16 00:00:00,t-01
566531.html,paulsimon2016-06-28t01.flac,paulsimon,assigned,yyyy-mm-dd,2016-06-28 00:00:00,t01
566535.html,tatadios - roseti 20160708.flac,tatadios - roseti,assigned,yy-mm-dd,2016-07-08 00:00:00,
566537.html,Richard Galliano &amp; Philip Catherine 2016-07-10 - Brosella Jazz01.flac,richard galliano &amp; philip catherine,assigned,yyyy-mm-dd,2016-07-10 00:00:00, - Brosella Jazz01
566539.html,Wagner - 01 - Siegfried Act 1.flac,wagner,assigned,otros,,
566540.html,vain2006-11-21t01.flac,vain,assigned,yyyy-mm-dd,2006-11-21 00:00:00,t01
566541.html,gnr2016-07-14t24.flac,gnr,assigned,yyyy-mm-dd,2016-07-14 00:00:00,t24
566542.html,gnr2016-07-14d2t01.flac,gnr,assigned,yyyy-mm-dd,2016-07-14 00:00:00,d2t01
566543.html,11 - Strange Town.flac,,blank,otros,,
566546.html,19780401_Jam_4Acres08.flac,jam,assigned,yy-mm-dd,1978-04-01 00:00:00,_Jam_4Acres08
566548.html,01 Some Fella's Heartbreaker.flac,,blank,otros,,
566550.html,01-Thick As A Brick Pt.1.flac,,blank,otros,,
566554.html,PowderForPigeons 2016-05-28_t01.flac,powderforpigeons,assigned,yyyy-mm-dd,2016-05-28 00:00:00,_t01
566555.html,Gwen Swick 1997-04-26 Bremen-1.flac,gwen swick,assigned,yyyy-mm-dd,1997-04-26 00:00:00, Bremen-1
566556.html,"Quiet Riot 1994-03-06 Obsessions, Randolph, NJ08.flac",quiet riot,assigned,yyyy-mm-dd,1994-03-06 00:00:00," Obsessions, Randolph, NJ08"
566557.html,01-Thick As A Brick Pt.1.flac,,blank,otros,,
566558.html,EC 20160713 01. Big Tears.flac,ec,assigned,yy-mm-dd,2016-07-13 00:00:00, 01. Big Tears
566560.html,RF_22.flac,rf,maybeband,otros,,
566561.html,01 - Up in the Rafters.flac,,blank,otros,,
566563.html,1-04 Give Me What I Want And Give It.flac,,blank,otros,,
566565.html,03 beauty mark.flac,,blank,otros,,
566569.html,hazmat.modine-2016-07-12_24bit_tr.101.flac,hazmat.modine,assigned,yyyy-mm-dd,2016-07-12 00:00:00,_24bit_tr.101
566570.html,loslobos16-07-13t-01.flac,loslobos,assigned,yy-mm-dd,2013-07-16 00:00:00,t-01
566571.html,01. No Wow.flac,,blank,otros,,
566572.html,Bul06.flac,bul,notband,otros,,
566573.html,MNEK 2016-07-05t01.mp2,mnek,maybeband,yyyy-mm-dd,2016-07-05 00:00:00,t01
566578.html,2003.08.16 san francisco d2t01.flac,,blank,yyyy-mm-dd,2003-08-16 00:00:00, san francisco d2t01
566579.html,13. Spiders.flac,,blank,otros,,
566580.html,101 Save It For Me.flac,,blank,otros,,
566581.html,01 - 98 Elvin.mp2,,blank,yy-mm-dd,1998-01-01 00:00:00,Elvin
566593.html,17 Session Musian-Jingles Cabaret Merseybeat.flac,,blank,otros,,
566594.html,kv01.flac,kv,assigned,otros,,
566595.html,wolfmother2016-07-14.mk41v.t01.flac,wolfmother,assigned,yyyy-mm-dd,2016-07-14 00:00:00,.mk41v.t01
566598.html,d01.flac,d,notband,otros,,
566604.html,n01.flac,n,notband,otros,,
566607.html,tt01.flac,tt,maybeband,otros,,
566608.html,Avett Brothers 2016-03-06 Okeechobee 01 Satan Pulls the Strings.flac,avett brothers,assigned,yyyy-mm-dd,2016-03-06 00:00:00, Okeechobee 01 Satan Pulls the Strings
566609.html,Mumford and Sons 2016-03-06 Okeechobee 01 Snake Eyes.flac,mumford and sons,assigned,yyyy-mm-dd,2016-03-06 00:00:00, Okeechobee 01 Snake Eyes
566610.html,Jam_19820925_Liverpoolmc201.flac,jam,assigned,yy-mm-dd,1982-09-25 00:00:00,_Liverpoolmc201
566611.html,01 - The Silent Enigma.flac,,blank,otros,,
566612.html,MimiJonesCamilleThurmanQuartet2015-11-12s1t01.flac,mimijonescamillethurmanquartet,assigned,yyyy-mm-dd,2015-11-12 00:00:00,s1t01
566613.html,Dawes 20160713 01 entrance.flac,dawes,assigned,yy-mm-dd,2016-07-13 00:00:00, 01 entrance
566615.html,Delfeayo Marsalis 2016-06-23 16bit t08.flac,delfeayo marsalis,assigned,yyyy-mm-dd,2016-06-23 00:00:00, 16bit t08
566617.html,TTS2016-06-19MSGat831T7.flac,tts,maybeband,yyyy-mm-dd,2016-06-19 00:00:00,MSGat831T7
566618.html,01 One of These Days.flac,,blank,otros,,
566619.html,LL2016-07-13 d01t01.flac,ll,maybeband,yyyy-mm-dd,2016-07-13 00:00:00, d01t01
566621.html,Wagner - 01 - G&Atilde;&para;tterd&Atilde;&curren;mmerung Act 1 Part 1.flac,wagner,assigned,otros,,
566625.html,Profetas 2016-07-08 Rudolstadt-1.flac,profetas,assigned,yyyy-mm-dd,2016-07-08 00:00:00, Rudolstadt-1
566626.html,Joao Gilberto 20010708 Paris01.flac,joao gilberto,assigned,yy-mm-dd,2001-07-08 00:00:00, Paris01
566629.html,01-Amaranthe - Interview.flac,amaranthe,assigned,otros,,
566633.html,Twin Atlantic 2016-07-05t01.mp2,twin atlantic,assigned,yyyy-mm-dd,2016-07-05 00:00:00,t01
